window_start,window_end,window_start_ms,window_end_ms,beta,alpha,se_beta,avg_depth,avg_mid_price,r_squared,n_obs
2025-10-25 17:41:33.381000+00:00,2025-10-25 21:01:21.236000+00:00,1761414093381,1761426081236,4.0363825630127176e-08,4.7777606436058216e-06,3.032677837147836e-09,6597515.967079999,0.9429710000000002,0.26238209499457965,500
2025-10-25 18:06:04.038000+00:00,2025-10-26 01:26:15.301000+00:00,1761415564038,1761441975301,5.577214499067672e-08,-1.3555561906973882e-06,3.7967917034771635e-09,6780305.626499999,0.944848,0.3023011581505144,500
2025-10-25 21:02:29.592000+00:00,2025-10-26 02:26:32.540000+00:00,1761426149592,1761445592540,2.7547090131949102e-08,-8.765505425233963e-06,2.0433637863229493e-09,7030805.276559999,0.946172,0.2673712425811786,500
2025-10-26 01:26:15.711000+00:00,2025-10-26 03:35:02.201000+00:00,1761441975711,1761449702201,2.2913869911598656e-08,-7.007384519297859e-06,1.9005583886154212e-09,7132836.28688,0.9466879999999999,0.22593460860373,500
2025-10-26 02:26:32.547000+00:00,2025-10-26 05:50:01.752000+00:00,1761445592547,1761457801752,2.509355327993444e-08,4.66918858186496e-07,2.8636933572064404e-09,7153616.404259998,0.9477069999999999,0.13358772511148384,500
2025-10-26 03:36:49.150000+00:00,2025-10-26 07:24:59.577000+00:00,1761449809150,1761463499577,1.0495372455322436e-07,3.1620221751982722e-06,5.664339063423279e-09,7105723.417039999,0.9480339999999999,0.4080719839072993,500
2025-10-26 05:50:08.356000+00:00,2025-10-26 09:16:52.309000+00:00,1761457808356,1761470212309,7.548900753157197e-08,3.3048652396869887e-06,5.0765649037965464e-09,7103638.14758,0.9482889999999998,0.3074866929294039,500
2025-10-26 07:25:10.191000+00:00,2025-10-26 10:52:45.565000+00:00,1761463510191,1761475965565,3.4565564669651907e-08,-5.969240372742154e-06,2.4076249863198475e-09,7088542.28398,0.947978,0.2927291848453044,500
2025-10-26 09:16:55.117000+00:00,2025-10-26 12:27:29.847000+00:00,1761470215117,1761481649847,3.1585543542254345e-08,-6.574390465496245e-06,2.3768478460369833e-09,7086562.31642,0.946052,0.26177730707376373,500
2025-10-26 10:53:15.179000+00:00,2025-10-26 13:48:34.247000+00:00,1761475995179,1761486514247,3.975169656216059e-08,7.408774980014879e-07,3.004216531118144e-09,7144791.379199999,0.9457369999999999,0.2601231348358157,500
2025-10-26 12:27:32.851000+00:00,2025-10-26 15:12:56.112000+00:00,1761481652851,1761491576112,2.520904683222493e-08,1.0311949100957045e-06,1.3308457186885357e-09,7205764.753059999,0.946352,0.41877030486257316,500
2025-10-26 13:48:40.371000+00:00,2025-10-26 16:38:07.086000+00:00,1761486520371,1761496687086,3.53134268118938e-08,9.429865192878066e-06,4.375208412674693e-09,7125252.614839998,0.946412,0.11568095649715028,500
2025-10-26 15:13:40.498000+00:00,2025-10-26 18:03:55.838000+00:00,1761491620498,1761501835838,1.901748335188945e-08,1.1209220167315337e-05,3.028858278525245e-09,7163365.7392799985,0.9488139999999998,0.07335539223159028,500
2025-10-26 16:38:16.055000+00:00,2025-10-26 20:09:40.554000+00:00,1761496696055,1761509380554,1.3358534381382991e-08,6.691559619661479e-06,9.91212117746389e-10,7605089.986359999,0.953135,0.2672469293750042,500
2025-10-26 18:04:07.926000+00:00,2025-10-26 22:19:06.121000+00:00,1761501847926,1761517146121,2.7793595239979234e-08,-1.457465005557642e-06,1.6217796376412726e-09,7863720.419559999,0.955424,0.3709748337925374,500
2025-10-26 20:09:56.776000+00:00,2025-10-27 00:40:03.381000+00:00,1761509396776,1761525603381,7.530126323264097e-08,-1.5379905600271154e-06,8.94112854541488e-09,7625201.726799999,0.9547069999999999,0.12467008976952318,500
2025-10-26 22:19:49.675000+00:00,2025-10-27 02:22:26.727000+00:00,1761517189675,1761531746727,2.914957214459199e-07,-1.984328582092912e-05,2.0656475570463345e-08,7445048.14446,0.9531139999999999,0.2856497179275619,500
2025-10-27 00:40:19.009000+00:00,2025-10-27 03:27:08.509000+00:00,1761525619009,1761535628509,1.6517036200198092e-07,-6.48432325041943e-06,1.3283225984973867e-08,7476349.242260001,0.9513299999999999,0.2369183860786364,500
2025-10-27 02:22:32.043000+00:00,2025-10-27 04:24:58.389000+00:00,1761531752043,1761539098389,6.744852082724974e-08,-1.1352498048962995e-06,3.555174621486709e-09,7521468.396959999,0.949521,0.41953583171803904,500
2025-10-27 03:28:36.205000+00:00,2025-10-27 06:16:44.214000+00:00,1761535716205,1761545804214,6.251287011568361e-08,-6.602736689600478e-07,2.2203690770177834e-09,7528619.64764,0.948047,0.6141517693884391,500
2025-10-27 04:25:30.983000+00:00,2025-10-27 07:37:16.704000+00:00,1761539130983,1761550636704,4.158423680200188e-08,1.484980677321076e-06,2.0180098752106607e-09,7508306.029159999,0.9482149999999999,0.46023879284019115,500
2025-10-27 06:16:44.588000+00:00,2025-10-27 09:08:33.054000+00:00,1761545804588,1761556113054,4.560718863532426e-08,7.945414321679237e-07,2.919747987521722e-09,7508840.51542,0.949705,0.32883387696523786,500
2025-10-27 07:37:24.590000+00:00,2025-10-27 11:07:03.185000+00:00,1761550644590,1761563223185,1.0899152670260213e-07,2.9611802441394914e-07,4.481516290422167e-09,7521242.13336,0.950783,0.5428986000760261,500
2025-10-27 09:08:50.408000+00:00,2025-10-27 12:37:39.957000+00:00,1761556130408,1761568659957,6.180840909943197e-08,-2.3309600118825566e-07,3.0620243565615183e-09,7555740.0516800005,0.9517669999999998,0.44999924875365205,500
2025-10-27 11:07:12.103000+00:00,2025-10-27 14:08:53.423000+00:00,1761563232103,1761574133423,4.8317918272739636e-08,-8.225279175197738e-07,3.241270452328972e-09,7694462.648940001,0.9524740000000002,0.3085459604150806,500
2025-10-27 12:37:50.506000+00:00,2025-10-27 15:56:25.885000+00:00,1761568670506,1761580585885,7.131265817294621e-09,7.577931743302269e-06,7.747159987306804e-10,7820230.598040001,0.953627,0.1454049612868837,500
2025-10-27 14:08:56.654000+00:00,2025-10-27 16:54:20.752000+00:00,1761574136654,1761584060752,8.450217060529515e-09,7.19477924535898e-06,9.260617284470061e-10,7910800.74314,0.9564290000000001,0.14324604273575783,500
2025-10-27 15:56:29.222000+00:00,2025-10-27 17:49:21.223000+00:00,1761580589222,1761587361223,1.4751805363773211e-08,-2.37568561249799e-06,1.1373359055526838e-09,8164343.94682,0.958334,0.25251448070312665,500
2025-10-27 16:54:22.856000+00:00,2025-10-27 19:14:44.678000+00:00,1761584062856,1761592484678,5.301204027334091e-09,-1.7428825541061077e-06,5.959115176747171e-10,8437077.13046,0.9581430000000001,0.13712156246889012,500
2025-10-27 17:49:24.005000+00:00,2025-10-27 21:04:19.214000+00:00,1761587364005,1761599059214,8.503533100347581e-09,-2.4975248814715725e-05,2.261539208626641e-09,8250036.54976,0.953916,0.027606000865373643,500
2025-10-27 19:14:44.686000+00:00,2025-10-27 22:08:51.840000+00:00,1761592484686,1761602931840,4.570726161668464e-08,-2.3225662154422054e-05,6.467906711614973e-09,7896028.951500001,0.9467899999999999,0.09114029261456136,500
2025-10-27 21:04:21.158000+00:00,2025-10-27 23:06:40.348000+00:00,1761599061158,1761606400348,9.833363077200111e-08,-4.672637961052733e-06,8.389386282819623e-09,7583474.80782,0.9424600000000001,0.21622497064351037,500
2025-10-27 22:10:22.972000+00:00,2025-10-28 00:07:34.407000+00:00,1761603022972,1761610054407,4.684465924260516e-08,-3.848638916360445e-05,7.824697037658941e-09,7232924.319379999,0.9364819999999999,0.06713868730271133,500
2025-10-27 23:06:52.508000+00:00,2025-10-28 01:04:11.425000+00:00,1761606412508,1761613451425,6.043488234215068e-08,-2.9954669927102702e-05,1.0225953613948927e-08,7320025.49158,0.9252339999999999,0.06553896508870062,500
2025-10-28 00:07:36.382000+00:00,2025-10-28 02:17:07.588000+00:00,1761610056382,1761617827588,1.1017079591518249e-07,1.552953940590288e-06,1.1761345093349437e-08,7633068.22468,0.923913,0.1497996869611961,500
2025-10-28 01:04:13.594000+00:00,2025-10-28 03:14:17.901000+00:00,1761613453594,1761621257901,4.47997439776879e-08,-8.897840636313143e-06,2.776519493982431e-09,7633255.58122,0.919397,0.34330699773163637,500
2025-10-28 02:17:33.739000+00:00,2025-10-28 05:02:32.916000+00:00,1761617853739,1761627752916,3.606715350593677e-08,-3.696830366414518e-05,3.4583428680831823e-09,7410356.83866,0.909137,0.1792533959616552,500
2025-10-28 03:14:32.909000+00:00,2025-10-28 06:18:02.694000+00:00,1761621272909,1761632282694,3.4274849052288345e-08,6.926191016278746e-06,6.209811955789593e-09,7308689.44582,0.905363,0.05764722101003169,500
2025-10-28 05:02:35.815000+00:00,2025-10-28 07:34:41.970000+00:00,1761627755815,1761636881970,1.0111672100056011e-07,1.4853664335098302e-05,1.1557704798428276e-08,7344527.51542,0.90401,0.13322342203563298,500
2025-10-28 06:18:15.006000+00:00,2025-10-28 08:59:10.373000+00:00,1761632295006,1761641950373,1.6113348107676203e-07,-1.106095080770639e-05,7.49781581205417e-09,7440807.363439999,0.9036959999999999,0.4811695627081199,500
2025-10-28 07:34:48.260000+00:00,2025-10-28 10:16:38.716000+00:00,1761636888260,1761646598716,4.2133480274761466e-08,-2.95692781359928e-05,2.0280394085266884e-09,7574867.217199999,0.895112,0.4642974273027389,500
2025-10-28 08:59:38.782000+00:00,2025-10-28 11:34:28.177000+00:00,1761641978782,1761651268177,4.712775936903466e-08,-5.872033409514913e-06,2.7199469638247765e-09,7588047.765519999,0.882633,0.37610811657770415,500
2025-10-28 10:16:46.018000+00:00,2025-10-28 12:45:33.575000+00:00,1761646606018,1761655533575,1.0210526140767817e-07,4.885610487194876e-05,7.30850468562157e-09,7244609.067119999,0.881451,0.28157368866267174,500
2025-10-28 11:34:32.721000+00:00,2025-10-28 13:47:24.669000+00:00,1761651272721,1761659244669,8.30410783129861e-08,4.229091186061434e-05,1.0739363782274848e-08,6872868.949819999,0.8934710000000001,0.10719094416330817,500
2025-10-28 12:46:10.179000+00:00,2025-10-28 16:40:36.391000+00:00,1761655570179,1761669636391,1.920878983505005e-07,-5.59549362013978e-06,3.218215512593537e-08,6827632.62316,0.8979150000000001,0.06676250141577153,500
2025-10-28 13:47:43.220000+00:00,2025-10-28 17:10:12.003000+00:00,1761659263220,1761671412003,4.0491773301428685e-08,-1.8190932841583266e-05,8.674260448301902e-09,6924083.656299999,0.896601,0.04192183436698932,500
2025-10-28 16:41:15.386000+00:00,2025-10-28 17:48:31.055000+00:00,1761669675386,1761673711055,3.9289036217866814e-08,1.5707410852271435e-05,5.504471975374529e-09,6997168.916939999,0.899766,0.0928072005430401,500
2025-10-28 17:10:32.677000+00:00,2025-10-28 18:20:47.029000+00:00,1761671432677,1761675647029,8.624687081338815e-08,2.4539469580326976e-07,1.3256953675767967e-08,7054480.018279999,0.905048,0.07833285910494522,500
2025-10-28 17:48:32.399000+00:00,2025-10-28 19:06:45.682000+00:00,1761673712399,1761678405682,5.3875489768053926e-08,-2.1858043374403715e-05,1.1524307246672462e-08,7240714.07416,0.904645,0.042040753997532404,500
2025-10-28 18:21:36.360000+00:00,2025-10-28 20:24:28.648000+00:00,1761675696360,1761683068648,6.796428362809242e-08,-3.760806006065596e-05,1.2886075654247897e-08,7480159.435140001,0.8989210000000001,0.052903571240491984,500
2025-10-28 19:06:50.917000+00:00,2025-10-28 22:05:33.120000+00:00,1761678410917,1761689133120,3.6823250537687494e-08,-4.105246747232061e-05,5.556923677317729e-09,17576686.85078,0.892393,0.08103026302849577,500
2025-10-28 20:24:56.417000+00:00,2025-10-28 23:14:03.676000+00:00,1761683096417,1761693243676,3.999746127790677e-08,-2.9351466524171078e-05,5.764367280865708e-09,68060324.7753,0.881899,0.08815616476944624,500
2025-10-28 22:05:39.536000+00:00,2025-10-29 00:21:48.358000+00:00,1761689139536,1761697308358,5.8353404804477624e-08,4.045868758344374e-06,8.827248691319808e-09,108766299.96801999,0.877361,0.08067199985550297,500
2025-10-28 23:14:09.036000+00:00,2025-10-29 01:20:02.700000+00:00,1761693249036,1761700802700,4.420082686042825e-08,1.4231583671214955e-05,7.690167912722697e-09,109153054.35903998,0.8807429999999999,0.062210697932331936,500
2025-10-29 00:21:50.814000+00:00,2025-10-29 02:49:18.445000+00:00,1761697310814,1761706158445,7.376425533960245e-08,-9.07979705505391e-06,6.986456382619076e-09,76306277.12884,0.8828619999999999,0.18290350422593643,500
2025-10-29 01:20:19.226000+00:00,2025-10-29 04:46:20.437000+00:00,1761700819226,1761713180437,2.649974534722911e-08,-7.055331909018445e-06,3.871124530321551e-09,26308232.10224,0.8818309999999999,0.08600498069270476,500
2025-10-29 02:49:20.834000+00:00,2025-10-29 06:01:37.611000+00:00,1761706160834,1761717697611,1.2163226601877388e-08,2.787660554981872e-06,1.6551937518881544e-09,9265067.88382,0.8815319999999999,0.09782733861282493,500
2025-10-29 04:46:50.014000+00:00,2025-10-29 07:28:02.927000+00:00,1761713210014,1761722882927,1.2524880034132822e-08,5.187775711264722e-06,1.4541888154090023e-09,9196310.163360002,0.8834379999999998,0.1296493814381105,500
2025-10-29 06:01:53.011000+00:00,2025-10-29 08:52:15.306000+00:00,1761717713011,1761727935306,6.606703094530717e-08,1.9090503336561416e-06,5.136303810310244e-09,9229053.62724,0.8857170000000001,0.24937885358967976,500
2025-10-29 07:28:30.114000+00:00,2025-10-29 10:14:47.567000+00:00,1761722910114,1761732887567,1.7201728087170234e-07,-2.7542758984544753e-07,9.418552797425307e-09,9307480.10516,0.8870459999999998,0.40112661208777634,500
2025-10-29 08:52:50.689000+00:00,2025-10-29 11:28:36.078000+00:00,1761727970689,1761737316078,2.0383446048418327e-08,-7.430633604710237e-07,2.1167250716932223e-09,9314137.776759999,0.8868719999999999,0.15697711105378404,500
2025-10-29 10:15:08.946000+00:00,2025-10-29 12:27:18.008000+00:00,1761732908946,1761740838008,2.038344604841852e-08,-7.430633604710121e-07,2.1167250716932223e-09,9259169.494659998,0.8863719999999999,0.15697711105378703,500
2025-10-29 11:28:36.084000+00:00,2025-10-29 13:17:44.979000+00:00,1761737316084,1761743864979,1.4925352715455273e-07,3.114708673823658e-06,6.08739956719045e-09,9169454.83146,0.88671,0.5469241835212365,500
2025-10-29 12:27:20.434000+00:00,2025-10-29 14:14:23.174000+00:00,1761740840434,1761747263174,3.149345429771082e-08,-2.385049057098075e-06,4.3942194433124945e-09,8967406.91996,0.887849,0.0935007744014919,500
2025-10-29 13:18:32.211000+00:00,2025-10-29 14:49:50.457000+00:00,1761743912211,1761749390457,2.9604026410377282e-08,-8.034915778116044e-06,3.623235141811114e-09,8766250.129880002,0.8881030000000001,0.1182076323848989,500
2025-10-29 14:14:23.182000+00:00,2025-10-29 15:30:03.850000+00:00,1761747263182,1761751803850,2.8857964368227362e-08,-2.081761911750719e-05,3.203115146484194e-09,8775574.412439998,0.8844229999999998,0.1401462635688139,500
2025-10-29 14:49:57.574000+00:00,2025-10-29 16:19:32.568000+00:00,1761749397574,1761754772568,4.588074663248168e-09,-4.157913526187896e-06,4.2358438940876874e-10,9249787.120499996,0.8828619999999999,0.19066821990734817,500
2025-10-29 15:30:57.452000+00:00,2025-10-29 16:56:21.242000+00:00,1761751857452,1761756981242,4.7042334776195196e-09,-4.29603798315985e-06,1.9674316097308025e-10,9464043.136659997,0.887246,0.534454786058212,500
2025-10-29 16:19:33.448000+00:00,2025-10-29 17:50:17.670000+00:00,1761754773448,1761760217670,9.313949661089494e-09,-2.5919749345002597e-05,8.78853064572566e-10,9043440.266379997,0.883325,0.18402704468503553,500
2025-10-29 16:56:25.909000+00:00,2025-10-29 18:45:44.863000+00:00,1761756985909,1761763544863,1.6105658733716935e-07,-1.0250335836058345e-06,1.499240684489759e-08,8799283.449659996,0.8754430000000001,0.18813469948130038,500
2025-10-29 17:50:32.483000+00:00,2025-10-29 20:21:17.205000+00:00,1761760232483,1761769277205,9.975116482156243e-08,1.307167599561522e-05,1.0471447458876862e-08,8779423.298639996,0.8784760000000001,0.1541328869494356,500
2025-10-29 18:46:24.199000+00:00,2025-10-29 21:35:22.017000+00:00,1761763584199,1761773722017,1.282739109840547e-07,1.0613920861648795e-05,1.1321919797222268e-08,8793046.667459996,0.883051,0.20493262931678174,500
2025-10-29 20:21:48.592000+00:00,2025-10-29 22:41:17.899000+00:00,1761769308592,1761777677899,1.1323766208536515e-07,-4.558983009342856e-06,1.0238389905630612e-08,8815398.739119997,0.8867529999999999,0.19719619792807896,500
