level_config,time_window,outlier_method,q_exponent,r2,beta,p_value,n_obs,std_err
L10,45,Pctl (1%-99%),1.0,0.4681597691761947,2.462600756344297e-07,3.535872095125632e-84,601,1.072442818345021e-08
ALL,30,Pctl (5%-95%),0.3,0.4680912547936968,7.711349976172928e-05,2.389429992332104e-115,828,2.8601821491150716e-06
L3,60,IQR (1.5x),0.5,0.4679122392214282,0.00017588471663695823,3.0573503537998357e-59,420,9.17380267879439e-06
L20,20,Z-Score (3),1.0,0.46776109078126427,1.0784975072796076e-07,3.828583488149078e-186,1345,3.1392246993548397e-09
ALL,5,Z-Score (3),0.3,0.4676902479437651,6.675552837813073e-05,0.0,5311,9.774260944309568e-07
L10,60,Abs (100k),0.7,0.4676005390833021,6.339240644530488e-06,2.7510939185016896e-60,428,3.27728145726776e-07
L3,60,Pctl (5%-95%),0.5,0.4673592764654254,0.00016725374869158702,2.533347538388072e-58,414,8.796684231804948e-06
L20,10,Raw,1.0,0.4672083128986681,9.427400056742044e-08,0.0,2747,1.9215168709737116e-09
L50pct,15,Pctl (1%-99%),1.0,0.4671670378598001,8.795707735193396e-08,1.1358823149210868e-247,1797,2.217164973933239e-09
L5,15,Pctl (5%-95%),0.3,0.4669859469791863,0.0007140592684545482,1.4267141411522995e-227,1651,1.878630447450798e-05
L20,20,Pctl (1%-99%),1.0,0.46695968099620855,1.0626355712471881e-07,4.091199656206607e-186,1348,3.094583160600625e-09
L2,20,Z-Score (3),0.7,0.46690498626800425,3.505211313439721e-05,1.54490139739066e-185,1344,1.0224121481242908e-06
L20,15,Abs (100k),0.7,0.4667493872058011,3.04136836213109e-06,2.6928925535548343e-236,1716,7.852128866190976e-08
L3,10,Winsorized,0.7,0.46655084443718003,2.545177442144983e-05,0.0,2747,5.194501991759292e-07
L10,20,Pctl (5%-95%),0.5,0.4664457650987596,4.925459245346772e-05,8.267974465738491e-171,1238,1.4983946130257119e-06
L20,5,Pctl (1%-99%),0.5,0.4662530908637523,2.064579006563825e-05,0.0,5321,3.028819107645468e-07
L10,30,MAD (3),0.5,0.46623742333456375,5.063639129196191e-05,4.799992382849639e-117,845,1.8660335830014804e-06
L20,15,Pctl (1%-99%),1.0,0.4661431227029659,1.1264059006346043e-07,6.369522542279643e-247,1797,2.845217496402037e-09
L50pct,20,Pctl (5%-95%),0.3,0.46592336849775984,0.0001296480118303856,1.5145876799348766e-170,1238,3.948218391254496e-06
L5,1,Abs (200k),0.3,0.46589911571957326,0.0005644294039467002,0.0,22608,4.019420785503325e-06
L5,1,Abs (100k),0.3,0.46589911571957326,0.0005644294039467002,0.0,22608,4.019420785503325e-06
L5,1,Raw,0.3,0.46589911571957326,0.0005644294039467002,0.0,22608,4.019420785503325e-06
L20,10,Abs (100k),0.7,0.46509098519954956,2.9138624188043264e-06,0.0,2637,6.08765076754506e-08
L3,1,Abs (200k),0.3,0.4642446453026653,0.0010156833357432705,0.0,22608,7.256985812298527e-06
L3,1,Abs (100k),0.3,0.4642446453026653,0.0010156833357432705,0.0,22608,7.256985812298527e-06
L3,1,Raw,0.3,0.4642446453026653,0.0010156833357432705,0.0,22608,7.256985812298527e-06
ALL,5,Raw,0.7,0.46361219222003175,1.048956176735329e-06,0.0,5431,1.531297058621862e-08
L50pct,5,Pctl (1%-99%),0.5,0.4635609881860316,1.6853273903388143e-05,0.0,5321,2.485856306291434e-07
L3,15,Pctl (5%-95%),0.3,0.46327160457062355,0.0012296916345831512,4.3922445761142955e-225,1651,3.2594576000072095e-05
L5,45,Z-Score (3),0.7,0.46293750342715506,1.3141819080705445e-05,9.062209376730554e-83,600,5.788367850038881e-07
L20,15,Pctl (5%-95%),0.5,0.46200573401602485,2.4141003177809315e-05,3.067639480113411e-224,1651,6.415198900209863e-07
L10,90,Pctl (5%-95%),0.7,0.461583800075867,6.565311104013509e-06,7.528089988490239e-39,277,4.275852778303264e-07
L5,45,MAD (3),0.5,0.46155841588969115,0.0001099219947097103,4.0231028350937703e-78,568,4.990365381925467e-06
ALL,90,Pctl (1%-99%),1.0,0.4610135168493515,4.4799493173628934e-08,5.0246492902947454e-42,301,2.801364456582001e-09
L2,90,Pctl (5%-95%),0.7,0.46046544483355756,3.841258201453392e-05,1.0025616714614987e-38,277,2.5073690670595143e-06
L3,15,Z-Score (3),0.7,0.45960562230191204,2.329125005365367e-05,4.120763810617808e-243,1804,5.949468223375593e-07
L2,45,MAD (3),0.5,0.4595539672179677,0.0002677872539826533,1.5710621542081011e-77,567,1.2217253483033993e-05
L10,5,Pctl (1%-99%),0.5,0.4588855478782915,4.4564236440858885e-05,0.0,5321,6.635350232647692e-07
ALL,60,Winsorized,1.0,0.45886376355930875,4.2777597113524817e-08,4.640205910153936e-63,460,2.1706763467659172e-09
L50pct,10,Raw,1.0,0.4588434226637155,7.421066132367362e-08,0.0,2747,1.5382408581799123e-09
L10,1,Abs (200k),0.3,0.45877308000637895,0.00025430124705116795,0.0,22608,1.8370770003427842e-06
L10,1,Raw,0.3,0.45877308000637895,0.00025430124705116795,0.0,22608,1.8370770003427842e-06
L10,1,Abs (100k),0.3,0.45877308000637895,0.00025430124705116795,0.0,22608,1.8370770003427842e-06
L10,5,Z-Score (3),0.5,0.45865674692951475,4.4815269481335545e-05,0.0,5316,6.678942555569675e-07
L5,10,Pctl (1%-99%),0.7,0.45830448366585913,1.392241938699504e-05,0.0,2691,2.9189044474220084e-07
L20,20,MAD (3),0.7,0.4581280266298658,2.9463280609259495e-06,1.1789884390732707e-164,1223,9.170186831712403e-08
L5,5,Raw,0.7,0.4578758816837085,1.1776818846929999e-05,0.0,5431,1.7391760827137934e-07
L5,5,Abs (200k),0.7,0.4578758816837085,1.1776818846929999e-05,0.0,5431,1.7391760827137934e-07
ALL,30,IQR (1.5x),0.3,0.457276711908256,7.776706663519907e-05,3.883360464301137e-110,816,2.9694991264196944e-06
ALL,90,Z-Score (3),1.0,0.4570013673084845,4.453117932927895e-08,1.1250630602908886e-41,302,2.802490749370469e-09
L10,20,MAD (3),0.5,0.45694475666218143,4.867205695785787e-05,2.1031116389511482e-165,1233,1.5123100234938144e-06
L5,5,Abs (100k),0.7,0.45672847705472464,1.2002778500640837e-05,0.0,5430,1.7768112580637562e-07
L5,60,Pctl (5%-95%),0.5,0.45645308346548064,0.00010473974666247748,1.6677040310356687e-56,414,5.6309718558986605e-06
L20,45,Z-Score (3),1.0,0.4562208924992791,1.1086940735544092e-07,9.380968723119775e-81,597,4.962230309281171e-09
L10,20,IQR (1.5x),0.5,0.4555213602955579,4.794376286456185e-05,1.5087158318575653e-159,1194,1.5182036770198856e-06
L10,30,Pctl (5%-95%),0.5,0.4552700545517307,5.1802217473113014e-05,4.5333070660145455e-111,828,1.971580025572988e-06
L20,20,IQR (1.5x),0.5,0.4551542024445651,2.1015249346329376e-05,2.3583549092077533e-161,1209,6.618177892048467e-07
L3,5,Pctl (5%-95%),0.3,0.45503866864805026,0.0012498933419920505,0.0,4887,1.9570384674879336e-05
L3,5,Z-Score (3),0.5,0.45500113212291804,0.00018310023938720765,0.0,5321,2.7476757344720157e-06
L2,5,Pctl (5%-95%),0.3,0.45430428374768506,0.001989262476122628,0.0,4887,3.119332447602083e-05
L5,5,Pctl (1%-99%),0.5,0.4542357278871921,0.00010162060743042031,0.0,5321,1.527315280754039e-06
L5,5,Z-Score (3),0.5,0.4536054729353993,0.00010237958789634204,0.0,5313,1.5418398059511516e-06
L50pct,45,Abs (200k),0.7,0.4535206229022089,2.6325353329348064e-06,9.034177891636014e-76,564,1.2189739354274972e-07
L50pct,45,Pctl (5%-95%),0.7,0.453499354930674,2.808156061325059e-06,2.5595852576780686e-74,553,1.3132652206623851e-07
L10,45,Pctl (5%-95%),0.5,0.45348139401301946,5.328111920118348e-05,2.582916352638974e-74,553,2.49184072225196e-06
L2,30,Z-Score (3),0.7,0.45284964335235034,3.8021500153139635e-05,5.5481773133534325e-120,902,1.3931065100468009e-06
L2,10,Winsorized,0.7,0.45257116305377354,3.969783879083962e-05,0.0,2747,8.333282137246342e-07
L10,45,Z-Score (3),1.0,0.4523798417689789,2.4011542349604455e-07,3.0912414397746562e-80,600,1.0803327860818037e-08
L50pct,10,Abs (100k),0.7,0.45224009033561574,2.5352912722014073e-06,0.0,2562,5.5146565593987474e-08
L3,45,IQR (1.5x),0.5,0.45154545190437856,0.00017926769225204238,4.557720022493379e-75,562,8.348868087485737e-06
L50pct,20,Pctl (5%-95%),0.5,0.4511636579445382,1.770789052794054e-05,3.191085235443257e-163,1238,5.555356950532664e-07
L50pct,15,Pctl (5%-95%),0.5,0.45017042055070694,1.912990775271877e-05,1.92452361136621e-216,1651,5.206287181736394e-07
L5,60,IQR (1.5x),0.5,0.4501194263360755,0.00010054294822649307,4.0704950543302892e-56,419,5.441941872738783e-06
L20,20,Abs (100k),0.7,0.4497173211494911,2.903206196083292e-06,1.241251292924258e-165,1262,9.047231921943814e-08
L50pct,90,Pctl (5%-95%),1.0,0.44946098090775044,1.0561930398906722e-07,1.6292865613412909e-37,277,7.048959398422631e-09
L50pct,30,Pctl (5%-95%),0.7,0.4494363722337838,2.64301349004053e-06,3.7140590213378396e-109,828,1.0178388100385927e-07
L3,5,Pctl (1%-99%),0.5,0.44902092315764014,0.0001851934329515003,0.0,5321,2.812838848142987e-06
L5,15,MAD (3),0.3,0.4489687019514571,0.000715369082223646,1.7719976498922852e-210,1611,1.9757511541098652e-05
L5,5,Winsorized,0.7,0.44883522851343205,1.3694632402135378e-05,0.0,5431,2.0596229174251003e-07
L2,30,Pctl (1%-99%),0.7,0.44850893945329795,3.83654691998854e-05,3.543890619854957e-118,900,1.4196655125321366e-06
L50pct,20,MAD (3),0.5,0.4484193081326254,1.775402704650516e-05,1.2668007066951651e-161,1236,5.605336286762142e-07
L2,1,Raw,0.3,0.4482120003348264,0.0016135553202991598,0.0,22608,1.1907384663825726e-05
L2,1,Abs (100k),0.3,0.4482120003348264,0.0016135553202991598,0.0,22608,1.1907384663825726e-05
L2,1,Abs (200k),0.3,0.4482120003348264,0.0016135553202991598,0.0,22608,1.1907384663825726e-05
L3,90,Pctl (5%-95%),0.7,0.44773021830146165,2.5191916441030136e-05,2.513383605563719e-37,277,1.6871834131317496e-06
L3,5,Raw,0.7,0.4477092118508977,2.14141102727817e-05,0.0,5431,3.2279440504626085e-07
L3,5,Abs (200k),0.7,0.4477092118508977,2.14141102727817e-05,0.0,5431,3.2279440504626085e-07
L3,5,Abs (100k),0.7,0.4477092118508977,2.14141102727817e-05,0.0,5431,3.2279440504626085e-07
ALL,45,IQR (1.5x),0.3,0.4468712579825381,8.406234979895951e-05,4.242489078868719e-72,547,4.006131275131521e-06
L10,90,Abs (100k),0.7,0.4467553834423764,6.568264597998632e-06,5.8168672878121885e-37,275,4.423774870597048e-07
L5,10,Z-Score (3),0.7,0.44658136534576165,1.3618829420691351e-05,0.0,2692,2.9230768332882503e-07
L50pct,60,MAD (3),1.0,0.4465305934249719,1.1495138935405747e-07,1.3649807489884636e-53,404,6.382964050929531e-09
ALL,45,Winsorized,1.0,0.4464564378041033,4.210112777061159e-08,9.084477506391655e-81,615,1.8934325965403164e-09
L5,90,MAD (3),0.7,0.4460146071325772,1.387537711411467e-05,1.9774797520161858e-38,287,9.160031796692589e-07
L20,1,Abs (200k),0.3,0.44563011159258864,0.00011825237336179366,0.0,22608,8.772241034787939e-07
L20,1,Abs (100k),0.3,0.44563011159258864,0.00011825237336179366,0.0,22608,8.772241034787939e-07
L20,1,Raw,0.3,0.44563011159258864,0.00011825237336179366,0.0,22608,8.772241034787939e-07
L10,60,Pctl (1%-99%),1.0,0.44561914211099557,2.399578078516293e-07,2.309016020176873e-59,450,1.264497784466694e-08
ALL,45,MAD (3),0.3,0.44560259921941825,8.152220236160308e-05,3.0623870556659075e-73,558,3.856339342198463e-06
L10,20,Pctl (1%-99%),1.0,0.4454810298126879,2.359812298656223e-07,1.4732103038301396e-174,1348,7.176265977633626e-09
L10,45,Raw,1.0,0.44538565080288445,1.9007875171363647e-07,1.6446075452642681e-80,615,8.567039597221768e-09
L10,45,IQR (1.5x),0.5,0.44537595557911613,5.4060349692641564e-05,6.598472869765769e-72,548,2.581775602387198e-06
L2,5,Z-Score (3),0.5,0.44461328713972703,0.0002896633266044381,0.0,5325,4.437330786297038e-06
L2,5,Pctl (1%-99%),0.5,0.4445642538315813,0.00029096136951947113,0.0,5321,4.4593337808330535e-06
L10,90,IQR (1.5x),0.7,0.4442228779415724,6.545497615108111e-06,1.0880463216271406e-36,275,4.431096595480463e-07
L10,15,Raw,1.0,0.4441081404532293,1.9790855890809543e-07,5.368865720980194e-236,1835,5.171709643666397e-09
L3,90,IQR (1.5x),0.7,0.444014690908818,2.319803983625748e-05,4.44948348695312e-38,286,1.5403702000029115e-06
L3,10,Pctl (5%-95%),0.3,0.44372460690485294,0.0012211167995179325,0.0,2471,2.7515970115866562e-05
ALL,45,Raw,1.0,0.4437090703004874,3.714795636913298e-08,4.155843390712446e-80,615,1.6799893384960668e-09
L10,60,MAD (3),0.7,0.44362287426404434,6.60773535096952e-06,6.369999667234218e-55,418,3.628136707923542e-07
L50pct,30,MAD (3),0.7,0.4431789530106091,2.500091955887477e-06,2.839935724824074e-108,837,9.697973715877558e-08
L20,5,Abs (100k),0.7,0.44302416557231866,2.616007765459407e-06,0.0,5333,4.017345243550649e-08
L2,90,IQR (1.5x),0.7,0.4426624393426989,3.53104780067496e-05,3.6728623178224575e-37,280,2.3763150500750664e-06
L10,45,Abs (100k),0.7,0.44265101371086363,6.333201804146054e-06,3.821260851202793e-75,578,2.9610446847361203e-07
L10,30,IQR (1.5x),0.5,0.4418422086883638,5.426233370453077e-05,2.7637939637560263e-104,809,2.1468741937746523e-06
L50pct,20,IQR (1.5x),0.3,0.4416435171676096,0.00013005268633389954,4.5564716514280177e-156,1218,4.1934589046956865e-06
L3,10,Pctl (1%-99%),0.7,0.44129125144408876,2.4023401344319724e-05,0.0,2691,5.21277731659869e-07
L50pct,90,IQR (1.5x),1.0,0.4412672090516297,1.1208469975730011e-07,1.3051528790910822e-35,269,7.71866076660291e-09
L20,90,Pctl (5%-95%),1.0,0.4411768053108574,1.3061664498754186e-07,1.2818639049694934e-36,277,8.864679808075643e-09
L5,10,Pctl (5%-95%),0.3,0.44079345068779796,0.0007010567033013008,0.0,2471,1.589136340654629e-05
ALL,10,Pctl (1%-99%),0.7,0.44015117783239055,1.1485661694514911e-06,0.0,2691,2.4980151577409292e-08
L10,15,Z-Score (3),1.0,0.4400735277321039,2.543407822336579e-07,3.36051714153227e-228,1796,6.773414626395221e-09
ALL,30,Winsorized,1.0,0.44001807649533636,4.264131879568614e-08,1.0231425754766256e-117,920,1.5876729012754853e-09
L10,20,Raw,1.0,0.43982875256541576,1.8099807402408286e-07,4.04784337087536e-175,1376,5.510603778482506e-09
ALL,30,Raw,1.0,0.43980647410844126,3.765159465885889e-08,1.2171710978877248e-117,920,1.40249159643757e-09
L50pct,5,Z-Score (3),0.7,0.4396504661413003,2.1071944075174423e-06,0.0,5322,3.261553654899439e-08
L5,60,Pctl (1%-99%),1.0,0.4395983750262514,5.352700001074986e-07,2.6131921687419862e-58,450,2.8553250157766254e-08
L2,30,MAD (3),0.5,0.4389735635781608,0.000295534671380181,2.0728047458765554e-107,841,1.1534530934243991e-05
L20,15,MAD (3),0.5,0.43871832668622834,2.413777156616958e-05,6.653694416605242e-203,1602,6.825503981041828e-07
L50pct,15,Pctl (5%-95%),0.7,0.43850852814912866,2.657334690303729e-06,6.388188994403098e-209,1651,7.404887920509208e-08
L50pct,1,Abs (100k),0.3,0.43840073545545516,9.470953284408013e-05,0.0,22608,7.129506363616633e-07
L50pct,1,Abs (200k),0.3,0.43840073545545516,9.470953284408013e-05,0.0,22608,7.129506363616633e-07
L50pct,1,Raw,0.3,0.43840073545545516,9.470953284408013e-05,0.0,22608,7.129506363616633e-07
L2,45,Pctl (5%-95%),0.5,0.4383926745924796,0.00027606401201174324,4.763889741043203e-71,553,1.3311246734258592e-05
L50pct,45,MAD (3),0.7,0.43816919377999286,2.7455244706005644e-06,3.981850112239204e-71,554,1.3232369942543303e-07
L50pct,30,MAD (3),1.0,0.43814240234704444,1.2481146373987637e-07,7.111824331320857e-103,807,4.981521656037927e-09
L50pct,10,Pctl (1%-99%),1.0,0.4380260230520511,8.56844297332669e-08,0.0,2691,1.8716069788417727e-09
L10,60,Raw,1.0,0.4379789839928599,1.9192777291747019e-07,2.7712497871462005e-59,460,1.015908810675683e-08
L20,20,Pctl (5%-95%),0.7,0.4379554587622416,3.0019884601980095e-06,7.816146323117011e-157,1238,9.673200245904326e-08
L10,15,Pctl (5%-95%),0.5,0.43767714829532184,5.0472802443304947e-05,2.165640169569986e-208,1651,1.4088443725665174e-06
L3,30,Z-Score (3),0.7,0.43762817820398114,2.3646624133010414e-05,1.7352262772179425e-114,901,8.940224804369313e-07
ALL,90,IQR (1.5x),0.7,0.437575974720083,1.3521693274146188e-06,4.15806765203365e-36,276,9.261066367681821e-08
L20,5,Z-Score (3),0.7,0.4374427973834795,2.6013087767186567e-06,0.0,5321,4.04482392159456e-08
L50pct,5,Pctl (1%-99%),0.7,0.4370776551500407,2.0993305234262615e-06,0.0,5321,3.266711390964291e-08
ALL,60,Z-Score (3),1.0,0.437049987777188,4.136088268612571e-08,1.7123083124769068e-58,455,2.205515212840489e-09
L10,15,Pctl (1%-99%),1.0,0.43664303805583254,2.5179620615944693e-07,6.06474816469038e-226,1797,6.750648862951439e-09
L50pct,15,Abs (100k),0.7,0.43661677218646894,2.6356785041376577e-06,5.7708920659007054e-208,1653,7.368356796951262e-08
L2,15,MAD (3),0.3,0.4365547404536019,0.001874220206205081,3.4273331742796585e-201,1599,5.3281282280377546e-05
L2,20,Pctl (5%-95%),0.5,0.43597548832993616,0.0002741575451959792,6.883507788839101e-156,1238,8.869699778603881e-06
L20,5,Pctl (1%-99%),0.7,0.4359224702001271,2.5917741194288796e-06,0.0,5321,4.042471117363443e-08
L20,15,Pctl (5%-95%),0.7,0.4358979217510223,3.2155709771141875e-06,2.9353181405498987e-207,1651,9.008121246655738e-08
L3,20,Pctl (5%-95%),0.5,0.4358615983782865,0.00017162976200199462,7.799306454862545e-156,1238,5.5539490728870404e-06
ALL,60,Pctl (5%-95%),0.7,0.4358038818051179,1.2356613661034368e-06,3.6968686674816245e-53,414,6.926604011432455e-08
L10,20,Z-Score (3),1.0,0.4356382165559616,2.3699504649526363e-07,6.503543194031219e-169,1344,7.363407300424207e-09
L10,90,Raw,1.0,0.4354224914155846,1.8065333613413794e-07,5.3250837360312574e-40,309,1.1740407079110497e-08
L3,30,Pctl (1%-99%),0.7,0.43499138112982333,2.3691131453718154e-05,1.8968971962989404e-113,900,9.010208576735519e-07
L5,15,Pctl (5%-95%),0.5,0.43483853062210254,0.000103199532968054,1.380455797686568e-206,1651,2.8972746537659453e-06
L20,45,Pctl (5%-95%),0.7,0.4340117479397863,3.307343702362836e-06,4.072317230640336e-70,553,1.609001673958839e-07
L5,20,MAD (3),0.5,0.4339987655298406,9.832318605179645e-05,7.97166265442021e-155,1237,3.1951180320844004e-06
L50pct,30,IQR (1.5x),0.7,0.4338379148409252,2.695015619631534e-06,4.931944054046172e-102,811,1.0824146579293282e-07
ALL,45,Pctl (5%-95%),0.3,0.43367793471459937,8.016518889256338e-05,4.792405579725409e-70,553,3.902636475751635e-06
L50pct,30,Pctl (5%-95%),1.0,0.43356621220568553,1.1496503080844062e-07,4.728329387401525e-104,828,4.572172390479023e-09
L50pct,15,MAD (3),0.5,0.43347717934236774,1.97364310975611e-05,3.7375550343777336e-201,1614,5.619681328991016e-07
L20,10,Pctl (1%-99%),1.0,0.4334544020263911,1.0785599010327097e-07,0.0,2691,2.3779055177093243e-09
L3,10,Z-Score (3),0.7,0.4331087317859042,2.3762069657666463e-05,0.0,2691,5.242522192893753e-07
L20,30,Pctl (5%-95%),0.7,0.4330238110195578,3.1793402217222255e-06,7.025050691318008e-104,828,1.2658245138424677e-07
L3,30,MAD (3),0.5,0.43294076432321227,0.00018254390594992832,7.9038321152837495e-106,844,7.1996480641514685e-06
L10,10,Pctl (5%-95%),0.3,0.4326509170753899,0.00032868887556068525,3.277951441366496e-306,2471,7.574968392100301e-06
L5,5,Pctl (5%-95%),0.3,0.43251940076805107,0.0006909692579924562,0.0,4887,1.1323981587351572e-05
L10,60,Pctl (5%-95%),0.7,0.4324846845600403,6.639947499396903e-06,1.2423943343796223e-52,414,3.747308639466564e-07
L20,30,IQR (1.5x),0.7,0.43155993772522905,3.3507989195611294e-06,1.3712515810014112e-100,805,1.3571016308535858e-07
L5,90,Pctl (1%-99%),1.0,0.43139114671684625,5.088560268184107e-07,1.5454678750915823e-38,301,3.378551342807027e-08
ALL,10,Z-Score (3),0.7,0.43133157607818934,1.1343705846182308e-06,0.0,2688,2.513193240965404e-08
L50pct,15,IQR (1.5x),0.3,0.43074817394524023,0.00013277298648536385,8.137329458555815e-195,1576,3.84722736971672e-06
L10,60,IQR (1.5x),0.7,0.43060905976916963,6.719899210883611e-06,4.325358781646644e-52,412,3.8162298641739415e-07
L5,20,Pctl (5%-95%),0.5,0.4305473190356921,9.706097468950623e-05,2.5774633839916487e-153,1238,3.1750735430997794e-06
L50pct,90,MAD (3),1.0,0.4304957405841728,1.0254011459239408e-07,3.0885103012024734e-35,275,7.137999838823268e-09
L3,5,Winsorized,0.7,0.430477610621711,2.541937725348658e-05,0.0,5431,3.9681227899235243e-07
L10,30,Raw,1.0,0.43046071097033956,1.888706160791844e-07,2.444468694142857e-114,920,7.170313452593672e-09
L5,90,Pctl (5%-95%),1.0,0.4304334419215573,6.782668764382918e-07,1.779268675949228e-35,277,4.7049336107026796e-08
L3,45,Pctl (5%-95%),0.5,0.43023831618536695,0.00017686094343944984,2.551328265952699e-69,553,8.670581309525918e-06
L50pct,20,Pctl (5%-95%),0.7,0.43017372887429756,2.3594601942186834e-06,3.867254830339505e-153,1238,7.724185792202524e-08
L10,30,Pctl (1%-99%),1.0,0.4300988733009105,2.5040718079085366e-07,9.1567690196285e-112,900,9.6188735553813e-09
L2,45,IQR (1.5x),0.5,0.4300635500574119,0.00026750351547767426,1.1915594514238916e-69,556,1.3083426835423778e-05
L3,15,MAD (3),0.3,0.4300385418992079,0.0012110745936314384,3.3552858359388387e-197,1599,3.488891707179078e-05
ALL,5,Winsorized,0.7,0.42988706381178665,1.1293257094762592e-06,0.0,5431,1.7650725208863315e-08
L3,20,MAD (3),0.5,0.42981738904829914,0.00017238359098258114,3.0787994401412392e-152,1232,5.661198214468178e-06
L3,90,MAD (3),1.0,0.4298077373204381,1.0707047256810347e-06,3.7979227219430124e-36,283,7.356819568381706e-08
ALL,30,MAD (3),0.5,0.42957156439190464,1.0705074940731999e-05,1.1464376595373561e-102,827,4.2948258491871407e-07
L50pct,20,Abs (100k),0.7,0.4294645478717576,2.420363629638635e-06,6.710312089118783e-149,1206,8.039796076825265e-08
L3,20,Winsorized,1.0,0.42943895225707895,9.87953473315957e-07,1.2461042617132568e-169,1376,3.072157439163337e-08
L5,90,Z-Score (3),1.0,0.42940300238206225,4.950304645312992e-07,1.968415657052401e-38,302,3.2946061282356136e-08
L5,90,Pctl (5%-95%),0.7,0.4292628147392384,1.4327288433425812e-05,2.3628175113786625e-35,277,9.962173640829194e-07
L50pct,5,Abs (100k),0.7,0.428897516493741,2.1972512306376596e-06,0.0,5254,3.4986267816972935e-08
L50pct,10,Z-Score (3),1.0,0.42878678456163877,8.461360838014679e-08,0.0,2689,1.884016970090387e-09
L50pct,45,IQR (1.5x),0.7,0.42865886120592506,2.811312015234458e-06,2.9543196612469507e-68,547,1.3902811763874749e-07
ALL,30,Pctl (5%-95%),0.5,0.42851409075641406,1.035794509060443e-05,1.8617521386418305e-102,828,4.162016431531493e-07
L10,10,Winsorized,1.0,0.428192227198759,2.3751515295529526e-07,0.0,2747,5.238727216449623e-09
L20,10,Z-Score (3),1.0,0.4279365603042808,1.084449391076916e-07,0.0,2684,2.4210976336944668e-09
L2,30,Pctl (5%-95%),0.5,0.42774051333147894,0.0002973176882053237,3.2579084209692714e-102,828,1.1965670265781532e-05
L20,45,MAD (3),0.7,0.42757904202502206,3.2444355319444282e-06,2.2781360090466178e-69,558,1.5920302348083858e-07
L50pct,20,IQR (1.5x),0.7,0.42714845883288954,2.358896225050276e-06,1.3420036772806254e-143,1171,7.989750191875583e-08
L2,20,MAD (3),0.5,0.42712411400996647,0.0002715985050240355,9.787592182917955e-151,1230,8.975970512474525e-06
L20,60,Abs (100k),0.7,0.42711505355878016,3.0603929444556374e-06,1.4613060612114386e-46,371,1.8451227986504617e-07
ALL,60,Pctl (1%-99%),1.0,0.42706352943980347,4.2717354950559814e-08,3.7616300930382727e-56,450,2.3376115162357383e-09
L50pct,30,Abs (100k),0.7,0.42691482062155406,2.7886966700159184e-06,8.936399626963125e-96,777,1.1606182613169997e-07
L10,90,Pctl (5%-95%),1.0,0.4268837550503241,3.010023202558102e-07,4.1977608019047535e-35,277,2.103148999128692e-08
ALL,15,Pctl (5%-95%),0.3,0.42675970603652913,7.507578378618268e-05,1.684368046154355e-201,1651,2.1427238243951526e-06
ALL,15,Raw,1.0,0.4264350616244659,3.5406409397120665e-08,1.5703773922982947e-223,1835,9.591035516960561e-10
ALL,90,MAD (3),0.7,0.4261067111801654,1.2407744472731033e-06,1.2517695007686133e-35,282,8.605383136437779e-08
L50pct,90,Abs (100k),0.7,0.42587573273973856,3.0711995384095313e-06,4.842552681922617e-25,195,2.5667932261632893e-07
L50pct,60,IQR (1.5x),1.0,0.4255462478680581,1.0985134079436268e-07,1.316400533939689e-49,398,6.413748432803898e-09
L20,15,IQR (1.5x),0.3,0.4253716056407419,0.00016410682250397545,2.8257744841828823e-190,1565,4.8245458757720475e-06
L3,90,Pctl (5%-95%),1.0,0.42507193940638044,1.122182344004182e-06,6.49245916044572e-35,277,7.869961705799588e-08
ALL,90,Pctl (5%-95%),0.7,0.4249844546388991,1.2865901930060745e-06,6.630391682446726e-35,277,9.024583351939857e-08
L20,1,Raw,0.5,0.42493946929487236,1.5500591908955088e-05,0.0,22608,1.1993050592117683e-07
L20,1,Abs (100k),0.5,0.42493946929487236,1.5500591908955088e-05,0.0,22608,1.1993050592117683e-07
L20,1,Abs (200k),0.5,0.42493946929487236,1.5500591908955088e-05,0.0,22608,1.1993050592117683e-07
L20,10,Pctl (5%-95%),0.3,0.4249389095430235,0.00015413385823427226,5.729905365922008e-299,2471,3.6085377000860812e-06
ALL,20,Raw,1.0,0.42431357484076,3.405213430260771e-08,5.839441941981019e-167,1376,1.0700412069667717e-09
L20,30,Abs (100k),0.7,0.42421626887700953,3.2287251266968286e-06,1.985297979779552e-99,814,1.3200460860504533e-07
L5,30,MAD (3),0.5,0.4241771479381624,0.00010333164263334738,2.67295312978288e-102,838,4.163906882987631e-06
L3,15,Pctl (1%-99%),0.7,0.42415196854677917,2.265602499941085e-05,2.1731378281863892e-217,1797,6.230812586908557e-07
ALL,5,Pctl (1%-99%),0.5,0.42408411357062076,8.840055646531355e-06,0.0,5321,1.4125165044875186e-07
L20,20,IQR (1.5x),0.7,0.4240537394054141,2.974354476582447e-06,8.651119826956017e-144,1184,1.0082413854211448e-07
L50pct,20,MAD (3),0.7,0.4240411036947982,2.4035763628598763e-06,9.620682637527375e-148,1217,8.036400144094216e-08
L5,20,Winsorized,1.0,0.42382359613798526,5.35965612279803e-07,1.0482238852690163e-166,1376,1.6858880334270578e-08
L10,1,Abs (200k),0.5,0.4237251570613109,3.331672575402492e-05,0.0,22608,2.584182363403967e-07
L10,1,Abs (100k),0.5,0.4237251570613109,3.331672575402492e-05,0.0,22608,2.584182363403967e-07
