timestamp,timestamp_sec,side,direction,price,shares_normalized,token_id,transaction_hash,market
2025-10-17 12:44:18+00:00,1760705058,SELL,-1,0.894,166.61,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:44:42+00:00,1760705082,SELL,-1,0.8939999964518345,280.708434,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:44:42+00:00,1760705082,SELL,-1,0.894,77.39,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:44:42+00:00,1760705082,BUY,1,0.8940000000111701,358.098434,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:44:58+00:00,1760705098,SELL,-1,0.8939999755990538,9.507828,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:44:58+00:00,1760705098,BUY,1,0.8939999755990538,9.507828,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:45:32+00:00,1760705132,BUY,1,0.893,66.97,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:45:32+00:00,1760705132,SELL,-1,0.893,66.97,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:46:50+00:00,1760705210,BUY,1,0.8930000016906703,483.831774,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:47:20+00:00,1760705240,SELL,-1,0.8939999990528614,344.194629,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:47:20+00:00,1760705240,BUY,1,0.8939999990528614,344.194629,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:47:28+00:00,1760705248,BUY,1,0.8930000351221393,24.48598,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:47:40+00:00,1760705260,SELL,-1,0.893,213.64,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:47:40+00:00,1760705260,BUY,1,0.893,174.73,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:47:48+00:00,1760705268,BUY,1,0.893999999966227,355.313198,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:47:48+00:00,1760705268,SELL,-1,0.893999999966227,355.313198,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:54:48+00:00,1760705688,SELL,-1,0.893,6.76,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:55:52+00:00,1760705752,SELL,-1,0.893,346.88,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:58:14+00:00,1760705894,SELL,-1,0.893,100.0,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:58:24+00:00,1760705904,SELL,-1,0.894,100.0,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:58:26+00:00,1760705906,SELL,-1,0.893,5.0,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:58:48+00:00,1760705928,SELL,-1,0.893,50.0,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 13:00:14+00:00,1760706014,SELL,-1,0.8939991971871153,1.118567,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 13:00:14+00:00,1760706014,BUY,1,0.8939991971871153,1.118567,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 13:02:32+00:00,1760706152,SELL,-1,0.893,200.28,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 13:04:56+00:00,1760706296,SELL,-1,0.8939999601871965,16.778522,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 13:04:56+00:00,1760706296,BUY,1,0.8939999601871965,16.778522,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 13:05:48+00:00,1760706348,SELL,-1,0.893,322.94,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 13:05:50+00:00,1760706350,SELL,-1,0.8939999272283914,11.185681,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
