date_hour,spread_mean,spread_median,spread_min,spread_max,spread_std,spread_pct_mean,spread_pct_median,best_bid_price_mean,best_bid_price_min,best_bid_price_max,best_ask_price_mean,best_ask_price_min,best_ask_price_max,mid_price_mean,mid_price_min,mid_price_max,best_bid_size_mean,best_bid_size_median,best_bid_size_std,best_ask_size_mean,best_ask_size_median,best_ask_size_std,total_bid_size_mean,total_bid_size_median,total_ask_size_mean,total_ask_size_median,total_depth_mean,total_depth_median,imbalance_mean,imbalance_median,depth_1pct_bid_mean,depth_1pct_ask_mean,bid_levels_mean,ask_levels_mean,ofi_mean,ofi_median,ofi_std,ofi_min,ofi_max,ofi_simple_mean,ofi_simple_median,ofi_simple_std,snapshot_count,bid_ask_ratio,depth_asymmetry,date,hour,day_of_week,day_name
2025-10-18 00:00:00,0.998,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.999,0.999,0.999,0.5,0.5,0.5,706508.46,706508.46,0.0,5809976.41,5809976.41,0.0,3595104.3420645166,3596375.900000001,9346251.926322581,9346019.69,12941356.2683871,12943405.230000002,-0.44440078917430814,-0.444286410404048,3595104.3420645166,9346251.926322581,136.89032258064515,46.63225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.38465733327167684,0.4918090416930324,2025-10-18,0,5,Saturday
2025-10-18 01:00:00,0.998,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.9990000000000001,0.999,0.999,0.5,0.5,0.5,706509.8207594936,706508.46,3.4341300128911185,5809976.41,5809976.41,0.0,3603050.8974683555,3603050.085000001,9351860.57901899,9348017.125,12954911.476487346,12951361.520000003,-0.4437565874531303,-0.44393585605395797,3603050.8974683555,9351860.57901899,138.16139240506328,45.20886075949367,0.03164556962025317,0.0,0.5625439504630121,0.0,10.0,0.03164556962025317,0.0,0.5625439504630121,316,0.3852763700895887,0.5069117266373285,2025-10-18,1,5,Saturday
2025-10-18 02:00:00,0.998,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.999,0.999,0.999,0.5,0.5,0.5,706518.46,706518.46,0.0,5809976.41,5809976.41,0.0,3589638.8011842114,3586367.360000001,9394960.393640352,9421251.110000003,12984599.194824563,13000052.495000001,-0.4470902339408177,-0.4467081119273213,3589638.8011842114,9394960.393640352,137.78947368421052,45.59649122807018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,0.38208131282960106,0.50272649000287,2025-10-18,2,5,Saturday
2025-10-18 03:00:00,0.998,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.999,0.999,0.999,0.5,0.5,0.5,706518.46,706518.46,0.0,5809983.2299196785,5809976.41,53.48181525426834,3564221.0075100414,3559844.640000001,9363700.30742972,9363761.390000002,12927921.314939762,12928661.840000004,-0.4486016499839746,-0.4488351733354886,3564221.0075100414,9363700.30742972,135.20883534136547,47.95582329317269,0.0,0.0,38.124817461226854,-424.54000000003725,424.54000000003725,0.0,0.0,38.124817461226854,249,0.3806423625798847,0.47636379582529376,2025-10-18,3,5,Saturday
2025-10-18 04:00:00,0.998,0.998,0.998,0.998,0.0,199.59999999999997,199.6,0.001,0.001,0.001,0.999,0.999,0.999,0.5,0.5,0.5,706518.4600000001,706518.46,0.0,5809976.41,5809976.41,0.0,3576964.7267307704,3579211.795000002,9369381.639903845,9369510.75,12946346.366634617,12948838.91,-0.44741733692926106,-0.4472114527649357,3576964.7267307704,9369381.639903845,134.32692307692307,47.06730769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.3817716968104503,0.48104956268221566,2025-10-18,4,5,Saturday
2025-10-18 05:00:00,0.9980000000000001,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.999,0.999,0.999,0.5,0.5,0.5,706518.46,706518.46,0.0,5809976.41,5809976.41,0.0,3562656.8043076936,3563556.8550000014,9345387.41246154,9337678.345,12908044.216769231,12902757.305,-0.4479937664810316,-0.4474926311662994,3562656.8043076936,9345387.41246154,133.84615384615384,49.315384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,0.3812208790356935,0.46150938641804207,2025-10-18,5,5,Saturday
2025-10-18 06:00:00,0.998,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.9989999999999999,0.999,0.999,0.5,0.5,0.5,706518.46,706518.46,0.0,5809976.41,5809976.41,0.0,3555797.4728662428,3555776.290000001,9377781.744713377,9364901.210000005,12933579.217579622,12924113.660000006,-0.45014179005509,-0.44959456796947245,3555797.4728662428,9377781.744713377,133.59235668789808,52.60191082802548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,0.3791725559054288,0.43497819208073196,2025-10-18,6,5,Saturday
2025-10-18 07:00:00,0.9979999999999999,0.998,0.998,0.998,0.0,199.59999999999997,199.6,0.001,0.001,0.001,0.999,0.999,0.999,0.5,0.5,0.5,706518.46,706518.46,0.0,5809976.41,5809976.41,0.0,3574773.960952382,3578167.620000001,9457350.938571433,9457290.500000006,13032124.899523815,13034834.660000008,-0.4513914005644138,-0.4509241342379106,3574773.960952382,9457350.938571433,132.95238095238096,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.3779889298992604,0.40725806451612906,2025-10-18,7,5,Saturday
2025-10-18 11:00:00,0.9980000000000001,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.999,0.999,0.999,0.5,0.5,0.5,706523.46,706523.46,0.0,5809981.41,5809981.41,0.0,3544547.104705883,3545694.270000001,9572730.807254905,9576070.320000004,13117277.911960788,13123148.390000004,-0.4595602513871495,-0.4595376569263011,3544547.104705883,9572730.807254905,127.76470588235294,59.705882352941174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.3702754392737723,0.3630373391904613,2025-10-18,11,5,Saturday
2025-10-18 12:00:00,0.9979999999999999,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.999,0.999,0.999,0.5,0.5,0.5,706523.46,706523.46,0.0,5809981.41,5809981.41,0.0,3564435.167333334,3568090.0400000005,9531535.869555555,9532701.72,13095971.036888888,13095426.16,-0.455644401810658,-0.4555926195569307,3564435.167333334,9531535.869555555,130.0222222222222,58.13333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.37396230954954585,0.3820715719853549,2025-10-18,12,5,Saturday
2025-10-18 13:00:00,0.998,0.998,0.998,0.998,0.0,199.59999999999997,199.6,0.001,0.001,0.001,0.999,0.999,0.999,0.5,0.5,0.5,706523.4600000001,706523.46,0.0,5809981.41,5809981.41,0.0,3568999.7359615397,3567738.7350000013,9531710.65,9528048.5,13100710.38596154,13105883.09,-0.4551442555753661,-0.45454119427778217,3568999.7359615397,9531710.65,133.30769230769232,55.69230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.3744343347184526,0.4106634106634107,2025-10-18,13,5,Saturday
2025-10-18 14:00:00,0.998,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.9990000000000001,0.999,0.999,0.5,0.5,0.5,706523.46,706523.46,0.0,5809981.41,5809981.41,0.0,3546608.713863637,3548140.9850000013,9542587.549318181,9545441.805,13089196.263181819,13085533.729999999,-0.45808587449496047,-0.4580452308749927,3546608.713863637,9542587.549318181,131.4090909090909,57.29545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.37166111345942454,0.3927496085752138,2025-10-18,14,5,Saturday
2025-10-18 15:00:00,0.998,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.9990000000000001,0.999,0.999,0.5,0.5,0.5,706523.46,706523.46,0.0,5809981.41,5809981.41,0.0,3541948.053142858,3540989.060000001,9550228.780000001,9557610.47,13092176.833142858,13099853.650000002,-0.4589190231285726,-0.4590162280546213,3541948.053142858,9550228.780000001,132.45714285714286,57.68571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.3708757281878286,0.39323816679188583,2025-10-18,15,5,Saturday
2025-10-18 16:00:00,0.9979999999999999,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.999,0.999,0.999,0.5,0.5,0.5,706523.46,706523.46,0.0,5809981.41,5809981.41,0.0,3512494.69138889,3512914.320000001,9323224.026111111,9324301.510000002,12835718.717500001,12839140.22,-0.45269986307428006,-0.4527493104663316,3512494.69138889,9323224.026111111,130.66666666666666,56.888888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.3767467864712478,0.3933649289099526,2025-10-18,16,5,Saturday
2025-10-18 17:00:00,0.998,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.9990000000000001,0.999,0.999,0.5,0.5,0.5,706523.46,706523.46,0.0,5809981.41,5809981.41,0.0,3525510.6477142866,3526457.770000001,9284687.541714283,9287450.759999996,12810198.18942857,12811894.28,-0.4495774168231099,-0.4495172960481114,3525510.6477142866,9284687.541714283,132.0,54.77142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.37971236316514234,0.4134924277191372,2025-10-18,17,5,Saturday
2025-10-18 18:00:00,0.9979999999999999,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.999,0.999,0.999,0.5,0.5,0.5,706523.46,706523.46,0.0,5809981.41,5809981.41,0.0,3539289.024444445,3538659.5300000007,9253737.367999999,9250406.73,12793026.392444443,12788728.56,-0.44668468792873417,-0.446595346810927,3539289.024444445,9253737.367999999,132.53333333333333,55.955555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.38247130685635483,0.4062721056354634,2025-10-18,18,5,Saturday
2025-10-18 19:00:00,0.998,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.999,0.999,0.999,0.5,0.5,0.5,706523.46,706523.46,0.0,5809981.41,5809981.41,0.0,3533924.4193220343,3533564.5100000007,9255752.279406779,9253728.259999994,12789676.698728813,12786912.855,-0.4473786179853049,-0.4474253813987671,3533924.4193220343,9255752.279406779,132.0677966101695,54.67796610169491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,0.38180844869678504,0.41441277908876384,2025-10-18,19,5,Saturday
2025-10-18 20:00:00,0.9979999999999999,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.999,0.999,0.999,0.5,0.5,0.5,706523.46,706523.46,0.0,5809981.41,5809981.41,0.0,3551371.570347222,3550640.7649999997,9178532.620520834,9177708.09,12729904.190868057,12720730.05,-0.44204235895587285,-0.44200384500993584,3551371.570347222,9178532.620520834,133.17013888888889,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,0.3869214957527383,0.4191936946104461,2025-10-18,20,5,Saturday
2025-10-18 21:00:00,0.998,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.999,0.999,0.999,0.5,0.5,0.5,706523.46,706523.46,0.0,5809981.41,5809981.41,0.0,3560045.5080444445,3560038.6700000004,9180804.859511111,9184361.749999998,12740850.367555557,12745028.71,-0.44116252438276254,-0.4413921975801072,3560045.5080444445,9180804.859511111,133.44,54.84888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,0.38777052366561476,0.41739643573704704,2025-10-18,21,5,Saturday
2025-10-18 22:00:00,0.998,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.999,0.999,0.999,0.5,0.5,0.5,706523.46,706523.46,0.0,5809981.41,5809981.41,0.0,3528915.0332727274,3544351.04,9203572.789272727,9201180.34,12732487.822545454,12748674.759999998,-0.44570067246870393,-0.4432454608359036,3528915.0332727274,9203572.789272727,132.27272727272728,57.03636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.3834288177071705,0.39742604686899735,2025-10-18,22,5,Saturday
2025-10-18 23:00:00,0.998,0.998,0.998,0.998,0.0,199.6,199.6,0.001,0.001,0.001,0.999,0.999,0.999,0.5,0.5,0.5,706534.4013207547,706523.46,20.374652136073212,5810064.428867925,5809981.41,162.99091304682494,3475435.7459433964,3473636.98,9225608.273207547,9229495.195,12701044.019150943,12699088.83,-0.4527316023846921,-0.4525480944347313,3475435.7459433964,9225608.273207547,131.22641509433961,58.15094339622642,0.0,0.0,144.9195508121393,-350.0099999997765,350.0099999997765,0.0,0.0,144.9195508122357,106,0.3767161625577087,0.38587227259141177,2025-10-18,23,5,Saturday
