timestamp,timestamp_ms,best_bid_price,best_bid_size,best_ask_price,best_ask_size,mid_price,spread,bid_levels,ask_levels,total_bid_size,total_ask_size
2025-11-01 05:01:24.805,1761998484805,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,52,5333054.909999998,5576656.860000001
2025-11-01 05:01:27.577,1761998487577,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,52,5333077.029999998,5577739.8500000015
2025-11-01 05:01:28.585,1761998488585,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,52,5332817.709999998,5577739.8500000015
2025-11-01 05:01:36.588,1761998496588,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,52,5333108.749999998,5577809.690000001
2025-11-01 05:01:39.954,1761998499954,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,52,5332388.909999998,5577817.580000002
2025-11-01 05:01:46.880,1761998506880,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,52,5332157.689999999,5577013.190000002
2025-11-01 05:01:54.798,1761998514798,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,52,5331923.549999998,5577023.190000002
2025-11-01 05:02:02.244,1761998522244,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,52,5331290.239999998,5576723.190000002
2025-11-01 05:02:03.018,1761998523018,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,52,5331390.239999998,5575691.510000001
2025-11-01 05:02:12.877,1761998532877,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5329680.139999999,5518470.400000001
2025-11-01 05:02:24.861,1761998544861,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,52,5331157.029999998,5533144.110000001
2025-11-01 05:02:27.454,1761998547454,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,52,5333089.179999998,5532331.700000001
2025-11-01 05:02:34.746,1761998554746,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,52,5331117.699999998,5532529.590000002
2025-11-01 05:02:36.214,1761998556214,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,52,5331006.219999999,5532412.800000002
2025-11-01 05:03:02.178,1761998582178,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,53,5332056.219999999,5583597.5200000005
2025-11-01 05:03:03.084,1761998583084,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,53,5332056.219999999,5582697.620000001
2025-11-01 05:03:30.412,1761998610412,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,53,5342134.679999999,5583507.48
2025-11-01 05:03:32.091,1761998612091,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,53,5338647.759999999,5583507.48
2025-11-01 05:03:32.117,1761998612117,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,53,5338647.759999999,5583248.16
2025-11-01 05:03:35.548,1761998615548,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,53,5338647.759999999,5583227.01
2025-11-01 05:03:42.516,1761998622516,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,53,5338647.759999999,5583667.470000001
2025-11-01 05:03:52.866,1761998632866,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,53,5338698.069999998,5583288.100000001
2025-11-01 05:04:12.073,1761998652073,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,53,5334233.349999999,5578759.970000001
2025-11-01 05:04:17.196,1761998657196,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,53,5334233.349999999,5578752.450000001
2025-11-01 05:04:24.219,1761998664219,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,52,5334233.349999999,5578471.310000001
2025-11-01 05:04:31.378,1761998671378,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,52,5334249.649999998,5577904.520000001
2025-11-01 05:04:34.357,1761998674357,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,52,5334249.649999998,5577834.570000001
2025-11-01 05:04:56.972,1761998696972,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,52,5339870.979999998,5582288.580000001
2025-11-01 05:04:58.610,1761998698610,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,52,5339684.609999998,5581253.830000002
2025-11-01 05:05:06.518,1761998706518,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,52,5339523.149999998,5584175.000000001
2025-11-01 05:05:13.047,1761998713047,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,52,5339777.149999998,5583805.550000001
2025-11-01 05:05:23.313,1761998723313,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,52,5335461.739999997,5577007.870000001
2025-11-01 05:05:24.524,1761998724524,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,52,5336061.739999997,5576724.86
2025-11-01 05:05:39.118,1761998739118,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5335476.729999998,5522864.2700000005
2025-11-01 05:05:39.754,1761998739754,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5336126.729999998,5522534.000000001
2025-11-01 05:05:43.086,1761998743086,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5336126.729999998,5522837.870000001
2025-11-01 05:06:12.529,1761998772529,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5341328.399999998,5527724.910000001
2025-11-01 05:06:16.013,1761998776013,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5341307.309999998,5527724.910000001
2025-11-01 05:06:35.419,1761998795419,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5345552.239999997,5527382.670000002
2025-11-01 05:06:48.385,1761998808385,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5346552.239999997,5530161.610000001
2025-11-01 05:06:53.997,1761998813997,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5346552.239999997,5530449.990000001
2025-11-01 05:07:02.853,1761998822853,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5343535.589999997,5530439.430000001
2025-11-01 05:07:13.159,1761998833159,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5343246.559999998,5530439.430000001
2025-11-01 05:07:15.073,1761998835073,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5343017.239999997,5530439.430000001
2025-11-01 05:07:31.700,1761998851700,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5342779.389999998,5533433.780000002
2025-11-01 05:07:32.206,1761998852206,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5342511.999999997,5533443.780000002
2025-11-01 05:07:39.121,1761998859121,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5349315.129999997,5532225.000000002
2025-11-01 05:07:45.445,1761998865445,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5349315.129999997,5534079.690000002
2025-11-01 05:07:50.931,1761998870931,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5349059.859999998,5533667.690000002
2025-11-01 05:07:51.738,1761998871738,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5348778.859999998,5534067.690000002
2025-11-01 05:07:54.047,1761998874047,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5348534.139999998,5534267.690000002
2025-11-01 05:08:18.618,1761998898618,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5349587.169999997,5533869.560000002
2025-11-01 05:09:04.570,1761998944570,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5348210.319999997,5532523.530000002
2025-11-01 05:09:10.025,1761998950025,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5347920.129999996,5532523.530000002
2025-11-01 05:09:20.169,1761998960169,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5349889.499999997,5534495.010000003
2025-11-01 05:09:20.703,1761998960703,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5349655.059999997,5534495.010000003
2025-11-01 05:09:51.130,1761998991130,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5367908.109999997,5542209.2200000025
2025-11-01 05:09:52.067,1761998992067,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5359942.019999997,5542209.2200000025
2025-11-01 05:10:00.113,1761999000113,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5367772.019999997,5531688.130000003
2025-11-01 05:10:01.577,1761999001577,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5367537.659999996,5531698.130000003
2025-11-01 05:10:13.327,1761999013327,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5357532.4899999965,5540748.820000001
2025-11-01 05:10:31.342,1761999031342,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5357532.4899999965,5540648.820000001
2025-11-01 05:10:42.183,1761999042183,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5357532.4899999965,5540836.400000001
2025-11-01 05:10:45.627,1761999045627,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5357511.279999997,5540836.400000001
2025-11-01 05:10:51.851,1761999051851,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5357411.279999997,5540836.400000001
2025-11-01 05:10:58.400,1761999058400,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5354461.279999997,5540833.230000001
2025-11-01 05:11:13.591,1761999073591,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5354461.279999997,5540733.230000001
2025-11-01 05:11:36.605,1761999096605,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5354471.279999997,5540466.110000001
2025-11-01 05:12:08.581,1761999128581,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5354571.279999997,5540185.410000002
2025-11-01 05:12:12.134,1761999132134,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5354571.279999997,5538073.470000002
2025-11-01 05:12:16.871,1761999136871,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5354547.059999997,5538787.050000003
2025-11-01 05:12:19.452,1761999139452,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5354547.059999997,5538552.850000002
2025-11-01 05:12:30.081,1761999150081,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5354547.059999997,5538262.960000003
2025-11-01 05:12:46.722,1761999166722,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5354547.059999997,5538068.850000002
2025-11-01 05:12:48.889,1761999168889,0.001,814297.65,0.999,1480943.02,0.5,0.998,188,51,5354547.059999997,5537962.850000002
2025-11-01 05:12:59.563,1761999179563,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,51,5349609.849999998,5537713.800000003
2025-11-01 05:13:47.931,1761999227931,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5361675.849999998,5537827.800000003
2025-11-01 05:14:00.576,1761999240576,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5376635.239999997,5539102.520000002
2025-11-01 05:14:44.659,1761999284659,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5378585.239999997,5535552.700000002
2025-11-01 05:14:45.047,1761999285047,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5377985.239999997,5535552.700000002
2025-11-01 05:14:47.756,1761999287756,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5377279.549999997,5535752.700000002
2025-11-01 05:15:00.427,1761999300427,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5377349.549999997,5539242.030000002
2025-11-01 05:15:00.985,1761999300985,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5377349.549999997,5539177.610000002
2025-11-01 05:15:10.952,1761999310952,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5377349.549999997,5539231.010000002
2025-11-01 05:15:16.620,1761999316620,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5377305.239999997,5538684.760000001
2025-11-01 05:15:19.105,1761999319105,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5377019.109999998,5538684.760000001
2025-11-01 05:15:28.123,1761999328123,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,51,5378453.109999998,5538604.760000001
2025-11-01 05:15:35.072,1761999335072,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,51,5378453.109999998,5538540.340000001
2025-11-01 05:15:44.446,1761999344446,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,51,5378493.109999998,5538540.340000001
2025-11-01 05:15:45.422,1761999345422,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,51,5378353.109999998,5538483.3100000005
2025-11-01 05:15:55.026,1761999355026,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,51,5391091.549999997,5539744.020000001
2025-11-01 05:16:03.740,1761999363740,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,51,5391091.549999997,5539644.020000001
2025-11-01 05:16:06.956,1761999366956,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5389374.879999997,5539644.020000001
2025-11-01 05:16:08.867,1761999368867,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5389310.469999997,5539644.020000001
2025-11-01 05:16:09.291,1761999369291,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5389253.449999997,5539644.020000001
2025-11-01 05:16:09.529,1761999369529,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5389253.449999997,5539565.880000002
2025-11-01 05:16:10.662,1761999370662,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5389189.039999997,5539625.880000002
2025-11-01 05:16:24.173,1761999384173,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5389189.039999997,5539399.880000002
2025-11-01 05:16:49.568,1761999409568,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5388973.469999998,5538862.820000001
2025-11-01 05:17:12.030,1761999432030,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5388911.369999997,5538862.820000001
2025-11-01 05:17:13.052,1761999433052,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5388911.369999997,5538640.010000001
2025-11-01 05:17:19.514,1761999439514,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5388609.369999997,5538672.230000001
2025-11-01 05:17:21.134,1761999441134,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5388609.369999997,5537451.720000002
2025-11-01 05:17:23.799,1761999443799,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5388552.369999997,5538157.420000002
2025-11-01 05:17:25.844,1761999445844,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,51,5388492.369999997,5538157.420000002
2025-11-01 05:17:26.387,1761999446387,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,51,5389725.369999997,5538157.420000002
2025-11-01 05:17:32.240,1761999452240,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,51,5389577.369999997,5538123.720000002
2025-11-01 05:17:38.810,1761999458810,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,51,5389473.369999997,5537975.720000002
2025-11-01 05:17:44.647,1761999464647,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,51,5389401.369999997,5537871.720000002
2025-11-01 05:17:46.131,1761999466131,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,51,5389401.369999997,5537797.610000001
2025-11-01 05:17:50.546,1761999470546,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,51,5389161.249999997,5537797.610000001
2025-11-01 05:17:51.276,1761999471276,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,51,5389110.249999997,5537797.610000001
2025-11-01 05:17:57.998,1761999477998,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,51,5389075.249999997,5537626.910000001
2025-11-01 05:18:07.266,1761999487266,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,49,5384305.859999998,5533442.910000001
2025-11-01 05:18:12.898,1761999492898,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,49,5384405.859999998,5533157.080000001
2025-11-01 05:18:31.676,1761999511676,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,49,5384403.759999998,5533157.080000001
2025-11-01 05:18:40.025,1761999520025,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,49,5384323.669999997,5533276.780000001
2025-11-01 05:18:46.795,1761999526795,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,49,5384301.669999997,5533276.780000001
2025-11-01 05:18:54.901,1761999534901,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,49,5384301.669999997,5533111.120000002
2025-11-01 05:19:26.331,1761999566331,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,49,5384301.669999997,5533196.660000002
2025-11-01 05:19:27.746,1761999567746,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,49,5384422.789999997,5532956.780000001
2025-11-01 05:19:34.454,1761999574454,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,49,5384422.789999997,5533119.6000000015
2025-11-01 05:19:43.309,1761999583309,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,49,5384550.119999997,5532852.170000002
2025-11-01 05:19:50.458,1761999590458,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,49,5384950.109999998,5532789.860000001
2025-11-01 05:20:01.454,1761999601454,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,49,5384942.109999998,5532789.860000001
2025-11-01 05:20:20.381,1761999620381,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5379516.109999998,5532789.860000001
2025-11-01 05:20:50.594,1761999650594,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5376462.089999997,5532789.860000001
2025-11-01 05:20:59.806,1761999659806,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5376603.399999997,5532077.320000001
2025-11-01 05:21:04.876,1761999664876,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5375423.399999997,5531977.320000001
2025-11-01 05:21:07.150,1761999667150,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5375356.869999997,5532044.320000001
2025-11-01 05:21:07.296,1761999667296,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5375356.869999997,5531791.320000001
2025-11-01 05:21:07.506,1761999667506,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5375294.569999997,5531791.320000001
2025-11-01 05:21:07.693,1761999667693,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5375236.489999997,5531791.320000001
2025-11-01 05:21:10.696,1761999670696,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5375236.489999997,5531508.940000001
2025-11-01 05:21:21.367,1761999681367,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5375236.489999997,5531218.580000002
2025-11-01 05:21:22.212,1761999682212,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5375236.489999997,5531189.130000002
2025-11-01 05:21:24.578,1761999684578,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5375236.489999997,5531088.070000001
2025-11-01 05:21:29.427,1761999689427,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5375236.489999997,5530818.960000002
2025-11-01 05:21:34.779,1761999694779,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5375136.489999997,5530889.960000002
2025-11-01 05:21:41.271,1761999701271,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5375136.489999997,5530789.960000002
2025-11-01 05:22:03.236,1761999723236,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5378262.179999997,5545818.840000001
2025-11-01 05:22:15.817,1761999735817,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5379212.179999997,5548217.780000001
2025-11-01 05:22:17.705,1761999737705,0.001,814297.65,0.999,1480943.02,0.5,0.998,184,49,5379212.179999997,5548117.780000001
2025-11-01 05:22:22.686,1761999742686,0.001,814297.65,0.999,1480943.02,0.5,0.998,185,49,5381541.179999997,5541781.98
2025-11-01 05:22:30.219,1761999750219,0.001,814302.65,0.999,1480943.02,0.5,0.998,185,49,5390254.589999998,5542332.49
2025-11-01 05:22:49.098,1761999769098,0.001,814302.65,0.999,1480943.02,0.5,0.998,186,49,5391611.589999998,5542381.430000001
2025-11-01 05:23:14.604,1761999794604,0.001,814302.65,0.999,1480943.02,0.5,0.998,186,49,5391544.589999998,5542481.430000001
2025-11-01 05:23:15.559,1761999795559,0.001,814302.65,0.999,1480943.02,0.5,0.998,186,49,5391473.589999998,5542481.430000001
2025-11-01 05:23:20.979,1761999800979,0.001,814302.65,0.999,1480943.02,0.5,0.998,186,49,5391225.669999997,5542343.430000001
2025-11-01 05:23:35.230,1761999815230,0.001,814302.65,0.999,1480943.02,0.5,0.998,186,49,5391002.869999997,5542343.430000001
2025-11-01 05:23:35.784,1761999815784,0.001,814302.65,0.999,1480943.02,0.5,0.998,186,49,5390780.0699999975,5542343.430000001
2025-11-01 05:23:36.164,1761999816164,0.001,814302.65,0.999,1480943.02,0.5,0.998,186,49,5390497.079999997,5542343.430000001
2025-11-01 05:23:36.732,1761999816732,0.001,814302.65,0.999,1480943.02,0.5,0.998,186,49,5390497.079999997,5542322.3100000005
2025-11-01 05:23:37.264,1761999817264,0.001,814302.65,0.999,1480943.02,0.5,0.998,186,49,5390278.499999997,5542322.3100000005
2025-11-01 05:23:37.640,1761999817640,0.001,814302.65,0.999,1480943.02,0.5,0.998,186,49,5390009.149999998,5542322.3100000005
2025-11-01 05:23:42.726,1761999822726,0.001,814302.65,0.999,1480943.02,0.5,0.998,186,49,5389750.509999998,5542322.3100000005
2025-11-01 05:23:45.888,1761999825888,0.001,814302.65,0.999,1480943.02,0.5,0.998,186,49,5389750.509999998,5542301.19
2025-11-01 05:23:56.045,1761999836045,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,49,5390857.459999997,5542741.19
2025-11-01 05:23:57.454,1761999837454,0.001,814297.65,0.999,1480943.02,0.5,0.998,186,49,5390857.459999997,5542739.08
2025-11-01 05:24:04.803,1761999844803,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,49,5391715.459999997,5542677.880000001
2025-11-01 05:24:31.863,1761999871863,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,49,5392825.459999997,5542598.7
2025-11-01 05:24:39.594,1761999879594,0.001,814297.65,0.999,1480943.02,0.5,0.998,187,49,5391434.809999998,5542648.710000001
2025-11-01 05:25:54.168,1761999954168,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5391153.249999997,5569880.880000001
2025-11-01 05:25:57.431,1761999957431,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5391120.589999998,5569880.880000001
2025-11-01 05:26:16.900,1761999976900,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5391440.589999998,5569783.210000001
2025-11-01 05:26:32.847,1761999992847,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5399600.119999998,5570393.230000001
2025-11-01 05:26:49.453,1762000009453,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5398767.119999998,5570392.170000001
2025-11-01 05:26:49.458,1762000009458,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5398767.119999998,5570391.110000001
2025-11-01 05:27:00.116,1762000020116,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5398767.119999998,5570369.990000001
2025-11-01 05:27:14.193,1762000034193,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5398729.019999998,5570369.990000001
2025-11-01 05:27:15.557,1762000035557,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5398729.019999998,5570367.870000001
2025-11-01 05:27:27.624,1762000047624,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5398639.019999998,5570546.750000001
2025-11-01 05:27:28.431,1762000048431,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5398639.019999998,5570426.750000001
2025-11-01 05:27:39.602,1762000059602,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5398867.899999998,5570196.750000001
2025-11-01 05:27:41.144,1762000061144,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5398867.899999998,5569948.950000001
2025-11-01 05:27:56.766,1762000076766,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5398877.899999998,5570177.830000001
2025-11-01 05:28:14.357,1762000094357,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5398708.799999998,5570137.830000001
2025-11-01 05:28:19.822,1762000099822,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5398735.029999998,5578240.900000002
2025-11-01 05:28:24.507,1762000104507,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5398708.799999998,5553809.760000002
2025-11-01 05:28:26.657,1762000106657,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5398708.799999998,5553704.160000001
2025-11-01 05:28:35.013,1762000115013,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,49,5398603.199999997,5553704.160000001
2025-11-01 05:29:02.373,1762000142373,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5398629.429999998,5577707.850000002
2025-11-01 05:29:20.888,1762000160888,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5398949.429999998,5577607.850000002
2025-11-01 05:29:24.098,1762000164098,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5399149.429999998,5576807.850000002
2025-11-01 05:29:25.354,1762000165354,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5399149.429999998,5576805.740000002
2025-11-01 05:29:32.958,1762000172958,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5399199.429999998,5575775.620000002
2025-11-01 05:29:39.318,1762000179318,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5399199.429999998,5575773.510000002
2025-11-01 05:29:41.049,1762000181049,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5399199.429999998,5575673.510000002
2025-11-01 05:29:42.417,1762000182417,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5399199.429999998,5576466.260000002
2025-11-01 05:29:45.540,1762000185540,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5399099.429999998,5576466.260000002
2025-11-01 05:29:50.119,1762000190119,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5399095.229999999,5576466.260000002
2025-11-01 05:29:52.483,1762000192483,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5397995.229999999,5576466.260000002
2025-11-01 05:29:53.771,1762000193771,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5398034.289999998,5575573.610000001
2025-11-01 05:30:12.001,1762000212001,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5411189.379999998,5576084.910000002
2025-11-01 05:30:44.740,1762000244740,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5424126.289999998,5576042.110000002
2025-11-01 05:31:08.128,1762000268128,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5425280.369999998,5577586.960000002
2025-11-01 05:31:31.538,1762000291538,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5425280.369999998,5576359.960000002
2025-11-01 05:31:41.225,1762000301225,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5425274.139999998,5552047.890000001
2025-11-01 05:31:51.395,1762000311395,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5424174.139999998,5552274.890000001
2025-11-01 05:32:08.500,1762000328500,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5424189.129999998,5552204.890000001
2025-11-01 05:33:07.371,1762000387371,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5423693.609999998,5615721.630000001
2025-11-01 05:34:39.961,1762000479961,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5424822.589999998,5591505.410000002
2025-11-01 05:34:52.544,1762000492544,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5424713.589999998,5591505.410000002
2025-11-01 05:35:57.207,1762000557207,0.001,814297.65,0.999,1480962.2,0.5,0.998,187,50,5423709.589999998,5591512.120000002
